skill_id,skill_name,skill_type_id,skill_type_name,skill_subtype_id,skill_subtype_name
32059,Lead Guitar,,,,
32060,Lead Inspector Certification,4,Certification Skill,,
32061,Lead Intelligence Software,,,,
32062,Lead Management,,,,
32063,Lead Management Software,,,,
32064,Lead Mining Software,,,,
32065,lead nurturing,,,,
32066,Lead Optimisation,,,,
32067,Lead Qualification,,,,
32068,Lead Qualification & Generation,,,,
32069,Lead Renovator Certification,4,Certification Skill,,
32070,Lead Retrieval,,,,
32071,Lead Retrieval Software,,,,
32072,Lead Scoring,,,,
32073,Lead Scoring Software,,,,
32074,Lead Time Reduction,,,,
32075,Lead-based Paint,,,,
32076,Lead-to-Account Matching and Routing Software,,,,
32077,leader,,,,
32078,Leadership,,,,
32079,Leadership & Navigation,,,,
32080,Leadership & Talent Development,,,,
32081,Leadership + Management,,,,
32082,Leadership Accountability,,,,
32083,Leadership and Coaching,,,,
32084,Leadership and Development,,,,
32085,Leadership and Teamwork,,,,
32086,Leadership Certification,4,Certification Skill,,
32087,Leadership Coaching,,,,
32088,Leadership Counseling,,,,
32089,Leadership d‚Äô√©quipe,,,,
32090,Leadership Development,,,,
32091,Leadership Development and Coaching,,,,
32092,Leadership Development Coaching,,,,
32093,leadership devlopment,,,,
32094,Leadership et management,,,,
32095,Leadership Experience,,,,
32096,leadership in energy,,,,
32097,Leadership in Energy and Environmental Design (LEED),,,,
32098,Leadership Management,,,,
32099,Leadership Mentoring,,,,
32100,Leadership Offsites,,,,
32101,Leadership Recruiting,,,,
32102,leadership recruitment,,,,
32103,Leadership Retreats,,,,
32104,Leadership Skills,,,,
32105,Leadership Studies,,,,
32106,Leadership Technique,,,,
32107,Leadership Trainer,,,,
32108,Leadership Training,,,,
32109,Leadership Training Providers,,,,
32110,Leadership/Management,,,,
32111,Leadership/Management Skills,,,,
32112,Leadershp,,,,
32113,Leadeship,,,,
32114,LeadExplorer,1,Hard Skill,18,Software-based Skill
32115,Leadfeeder,1,Hard Skill,18,Software-based Skill
32116,LeadForensics,1,Hard Skill,18,Software-based Skill
32117,leading,,,,
32118,Leading 100+ Person Teams,,,,
32119,Leading By Example,,,,
32120,Leading Change,,,,
32121,Leading Change Management Activities,,,,
32122,leading cross functional teams,,,,
32123,Leading Development Teams,,,,
32124,Leading Discussions,,,,
32125,Leading Diverse Teams,,,,
32126,Leading Edge Technologies,,,,
32127,Leading Market Technologies EXPO,,,,
32128,Leading Meetings,,,,
32129,Leading Organizational Change,,,,
32130,Leading People,,,,
32131,Leading Positive Change,,,,
32132,Leading Projects,,,,
32133,Leading transformational change,,,,
32134,LeadIQ,,,,
32135,Leadlander,1,Hard Skill,18,Software-based Skill
32136,Leadmaster,,,,
32137,Leadpages,,,,
32138,Leads,,,,
32139,Leads by Web.com,1,Hard Skill,18,Software-based Skill
32140,Leadsership,,,,
32141,Leaf,,,,
32142,Leaf blowing,,,,
32143,Leaf Capture,,,,
32144,Leaf Removal,,,,
32145,Leaf sweeping,,,,
32146,Leaflet,,,,
32147,Leaflet.js,,,,
32148,league of legends,,,,
32149,Leak Testing,,,,
32150,Leaks,,,,
32151,Lean,,,,
32152,Lean Analytics,,,,
32153,lean and agile,,,,
32154,Lean Applications,,,,
32155,Lean Business Processes,,,,
32156,Lean Certification,4,Certification Skill,,
32157,Lean Construction,,,,
32158,Lean Consulting,,,,
32159,Lean Culture,,,,
32160,Lean Deployment,,,,
32161,Lean Engineering,,,,
32162,Lean Enterprise Implementation,,,,
32163,Lean Events,,,,
32164,Lean Facilitation,,,,
32165,Lean Fundamentals,,,,
32166,Lean Healthcare,,,,
32167,Lean IT,,,,
32168,Lean Logistics,,,,
32169,Lean Management,,,,
32170,Lean Manufacturing,,,,
32171,Lean Manufacturing Practitioner Certification,4,Certification Skill,,
32172,Lean Operations,,,,
32173,Lean Principles,,,,
32174,Lean Process Engineering,,,,
32175,Lean Process Improvement,,,,
32176,Lean Processes,,,,
32177,Lean Projects,,,,
32178,Lean Sigma,,,,
32179,Lean Six Sigma,,,,
32180,Lean Six Sigma Certification,4,Certification Skill,,
32181,Lean Six Sigma certified,,,,
32182,Lean Software Development,,,,
32183,Lean Startup,,,,
32184,Lean Thinking,,,,
32185,Lean Tools,,,,
32186,Lean Transformation,,,,
32187,Lean UX,,,,
32188,Lean Warehousing,,,,
32189,LeanForward LearnPoint,,,,
32190,LeanUX,,,,
32191,LEAP,,,,
32192,Leap Motion SDK,,,,
32193,Learn HQ Activate LMS,,,,
32194,Learn New Software Quickly,,,,
32195,Learn.com,,,,
32196,Learn.com CourseMaker Studio,,,,
32197,Learn.com LearnCenter Talent Management Suite,,,,
32198,Learnability,,,,
32199,LearnDash,1,Hard Skill,18,Software-based Skill
32200,Learners,,,,
32201,Learning,,,,
32202,Learning & Development,,,,
32203,Learning & Development Solutions,,,,
32204,Learning Analytics,,,,
32205,Learning and Development,,,,
32206,Learning and Development design,,,,
32207,Learning Centers,,,,
32208,Learning Communities,,,,
32209,Learning Curve,,,,
32210,Learning Design,,,,
32211,Learning Disabilities,,,,
32212,Learning Environment,,,,
32213,Learning Experience Platforms (LXP),,,,
32214,Learning Fundamentals Speech Visualization,,,,
32215,Learning Management,,,,
32216,"Learning Management System
  (LMS)",,,,
32217,"Learning Management System
 (LMS)",,,,
32218,Learning management system LMS,,,,
32219,Learning Management Systems,,,,
32220,Learning Objects,,,,
32221,Learning Organizations,,,,
32222,Learning Outcomes,,,,
32223,Learning Principles,,,,
32224,Learning Quickly,,,,
32225,Learning Sciences,,,,
32226,Learning Space Design,,,,
32227,Learning Strategy,,,,
32228,Learning Styles,,,,
32229,Learning Techniques,,,,
32230,Learning Technology Research Institute GLO Maker,,,,
32231,Learning Theory,,,,
32232,Lease Accounting Software,,,,
32233,Lease Administration,,,,
32234,Lease Administration Software,,,,
32235,Lease Audit,,,,
32236,Lease Cost Solutions LseMod,,,,
32237,Lease Documentation,,,,
32238,Lease Financing,,,,
32239,Lease Negotiations,,,,
32240,Lease Options,,,,
32241,Lease-ups,,,,
32242,Leased Lines,,,,
32243,Leasehold,,,,
32244,leasership development,,,,
32245,Leases,,,,
32246,Leasing,,,,
32247,leasing agent license,4,Certification Skill,,
32248,Leasing Software,,,,
32249,Least Cost Routing,,,,
32250,Leather,,,,
32251,Leather Jackets,,,,
32252,Leatherwork,,,,
32253,Leave Administration,,,,
32254,Leave Management,,,,
32255,Leave of Absence,,,,
32256,Leave of Absence Administration,,,,
32257,Leave of absence and disability,,,,
32258,Leave of Absence Management,,,,
32259,Leaves of Absence,,,,
32260,LEC,,,,
32261,Lectora,,,,
32262,Lectora Inspire,,,,
32263,Lectora Online,,,,
32264,Lectra Modaris,,,,
32265,Lectra Prima Vision Print Repeat,,,,
32266,Lecturing,,,,
32267,LED,,,,
32268,LED Displays,,,,
32269,Led Light,,,,
32270,LED Lighting,,,,
32271,LED Lighting Systems,,,,
32272,LED Lights,,,,
32273,Ledger,,,,
32274,LEED,,,,
32275,leed accredited,,,,
32276,LEED Accredited Professional (LEED AP),4,Certification Skill,,
32277,LEED AP,,,,
32278,leed ap bd+c,,,,
32279,LEED Consulting,,,,
32280,LEED Green Associate,,,,
32281,Leed Green Associate Certification,4,Certification Skill,,
32282,LEED Projects,,,,
32283,LeftHand,,,,
32284,Legacies,,,,
32285,Legacy Conversion,,,,
32286,Legacy Giving,,,,
32287,Legacy Meridian Phone System,,,,
32288,Legacy Modernization,,,,
32289,Legacy Planning,,,,
32290,Legacy Series,,,,
32291,Legacy System Conversion,,,,
32292,Legacy Systems,,,,
32293,LegacyUSA BakeSmart,,,,
32294,Legal,,,,
32295,Legal & Compliance,,,,
32296,Legal & Regulatory Compliance,,,,
32297,Legal Accounts,,,,
32298,Legal Administration,,,,
32299,Legal Administrative Assistant Certificate,4,Certification Skill,,
32300,Legal Advice,,,,
32301,Legal Advisory,,,,
32302,Legal Affairs,,,,
32303,legal analysis,,,,
32304,Legal and Regulatory Compliance,,,,
32305,Legal Aspects,,,,
32306,Legal Assistance,,,,
32307,Legal Assistants,,,,
32308,Legal Billing Software,,,,
32309,Legal Career Counseling,,,,
32310,Legal Case Management Software,,,,
32311,Legal Compliance,,,,
32312,Legal Consulting,,,,
32313,Legal Contract Negotiation,,,,
32314,Legal Contract Review,,,,
32315,Legal Counseling,,,,
32316,legal department management,,,,
32317,Legal Descriptions,,,,
32318,Legal Discovery,,,,
32319,Legal Document Drafting Software,,,,
32320,Legal Document Preparation,,,,
32321,Legal Document Review,,,,
32322,Legal document software,,,,
32323,Legal Documentation,,,,
32324,Legal Documents,,,,
32325,legal drafting,,,,
32326,Legal Education,,,,
32327,Legal Entity Identifier,,,,
32328,Legal Ethics,,,,
32329,Legal Files software,,,,
32330,Legal History,,,,
32331,Legal Hold,,,,
32332,Legal Hold Software,,,,
32333,Legal Information,,,,
32334,Legal Interpretation,,,,
32335,Legal Issues,,,,
32336,Legal Letters,,,,
32337,Legal Liability,,,,
32338,Legal Liaison,,,,
32339,Legal MacPac,,,,
32340,Legal Malpractice,,,,
32341,Legal Management,,,,
32342,Legal Marketing,,,,
32343,Legal Matters,,,,
32344,Legal Nurse Consulting,,,,
32345,Legal Operations,,,,
32346,Legal Opinions,,,,
32347,Legal Policy,,,,
32348,Legal Practice,,,,
32349,Legal Practice Management Software,,,,
32350,Legal Procedures,,,,
32351,Legal Process,,,,
32352,Legal Process Outsourcing,,,,
32353,Legal Project Management,,,,
32354,Legal Protection,,,,
32355,Legal Recruiting,,,,
32356,Legal Reporting,,,,
32357,Legal Requirements,,,,
32358,Legal Research,,,,
32359,Legal Research Skills,,,,
32360,Legal research software,,,,
32361,Legal Review,,,,
32362,Legal Search,,,,
32363,Legal Separation,,,,
32364,Legal Service,,,,
32365,Legal Services,,,,
32366,Legal Services Providers,,,,
32367,Legal Software,,,,
32368,Legal Solutions,,,,
32369,Legal Solutions Plus,,,,
32370,Legal Staffing,,,,
32371,Legal Structures,,,,
32372,Legal Support Services,,,,
32373,Legal System,,,,
32374,Legal Technology,,,,
32375,Legal Terminology,,,,
32376,Legal Transaction Management Software,,,,
32377,Legal Translation,,,,
32378,Legal Video,,,,
32379,Legal Work,,,,
32380,Legal Writing,,,,
32381,Legal/Regulatory Compliance,,,,
32382,LegalEdge Law Firm Suite,,,,
32383,LegalKey,,,,
32384,Legionella,,,,
32385,Legislaci√≥n,,,,
32386,Legislación empresarial,,,,
32387,Legislation,,,,
32388,Legislative Advocacy,,,,
32389,Legislative Affairs,,,,
32390,Legislative Automative Workflow System LAWS,,,,
32391,Legislative Issues,,,,
32392,Legislative Policy,,,,
32393,Legislative Relations,,,,
32394,Legislative Reporting,,,,
32395,Legislative Research,,,,
32396,Legislative Testimony,,,,
32397,Lego,,,,
32398,LEI,,,,
32399,Leica,,,,
32400,Leica Acquisition Software,,,,
32401,Leica AEROPLAN LiDAR,,,,
32402,Leica Cyclone,,,,
32403,Leica Geosystems ERDAS IMAGINE,,,,
32404,Leica Geosystems FMS,,,,
32405,Leisure,,,,
32406,Leisure and Entertainment Design,,,,
32407,Leisure Centres,,,,
32408,Leisure Industry,,,,
32409,Leisure Travel,,,,
32410,Lemkesoft GraphicConverter,,,,
32411,Lemming,,,,
32412,Lemon Law,,,,
32413,Lemp,,,,
32414,Lending software systems,,,,
32415,Lending Solutions,,,,
32416,Lenel,,,,
32417,Lenguaje SASS,,,,
32418,Lenguajes de programación,,,,
32419,Lennar Digital,,,,
32420,Lenos marketing automation software,,,,
32421,Lenovo,,,,
32422,Lenovo Certified,,,,
32423,Lenox Softworks VideoPoint,,,,
32424,Lenses,,,,
32425,LensFlare,,,,
32426,Lenstar,,,,
32427,Lenticular Printing,,,,
32428,Lentivirus,,,,
32429,Leonardo Spectrum,,,,
32430,LeonardoMD Renaissance,,,,
32431,Leopard,,,,
32432,Leprechaun Spa and Salon Software,,,,
32433,LESS,,,,
32434,LESS (Stylesheet Language),,,,
32435,Less Annoying CRM,,,,
32436,"Less than Truckload (LTL)
  Freight",,,,
32437,"Less than Truckload (LTL)
 Freight",,,,
32438,Lesson Planning,,,,
32439,Lessons,,,,
32440,Lessons Learned,,,,
32441,Lethal Weapons Certification,4,Certification Skill,,
32442,Letter Writing,,,,
32443,Letterhead,,,,
32444,Letterpress,,,,
32445,Letters from Lynda,,,,
32446,Letters of Credit,,,,
32447,Letters to the Editor,,,,
32448,Lettershop,,,,
32449,Lettings,,,,
32450,Leukemia,,,,
32451,Levare Center Court,,,,
32452,Levees,,,,
32453,Level 1 & 2,,,,
32454,Level 1 in Employability Skills,,,,
32455,Level 2,,,,
32456,Level 2 gym instuctor,,,,
32457,Level 2 prevent terrorism,,,,
32458,Level 2 safeguarding,,,,
32459,Level 3 Award in Firearms Training for HECPO,,,,
32460,Level A & B qualified,,,,
32461,Level Building,,,,
32462,Level Design,,,,
32463,Level Editors,,,,
32464,Level Headed,,,,
32465,Level I Strengths Coach,,,,
32466,Level III,,,,
32467,Level Loading,,,,
32468,Level Platforms,,,,
32469,Leveled Readers,,,,
32470,Leveling,,,,
32471,lever,,,,
32472,Lever,1,Hard Skill,18,Software-based Skill
32473,Lever (ATS),,,,
32474,Lever Recruiting Software,,,,
32475,Lever Talent Suite,,,,
32476,Leveraged Finance,,,,
32477,Leveraged Lending,,,,
32478,Leveraging Relationships,,,,
32479,Leveraging Strategic Partnerships,,,,
32480,Levies,,,,
32481,Lewis & Ellis LEAPPS,,,,
32482,Lex,,,,
32483,Lexcel,,,,
32484,Lexical Semantics,,,,
32485,Lexicography,,,,
32486,Lexicon,,,,
32487,Lexis,,,,
32488,LexisNexis,,,,
32489,LexisNexis Accurint,,,,
32490,LexisNexis Applied Discovery,,,,
32491,LexisNexis Banko,,,,
32492,LexisNexis CaseMap,,,,
32493,LexisNexis CheckCite,,,,
32494,LexisNexis CodeMaster,,,,
32495,LexisNexis Company Analyzer,,,,
32496,LexisNexis Concordance,,,,
32497,LexisNexis CourtLink Strategic Profiles,,,,
32498,LexisNexis File and Serve,,,,
32499,LexisNexis Lexis Advance,,,,
32500,LexisNexis Lexis Back Office,,,,
32501,LexisNexis Lexis Front Office,,,,
32502,LexisNexis PCLaw,,,,
32503,LexisNexis RiskWise,,,,
32504,LexisNexis Shepard's Citations Service,,,,
32505,LexisNexis SmartLinx,,,,
32506,LexisNexis Time Matters,,,,
32507,LexisNexis Total Search,,,,
32508,Lexity,1,Hard Skill,18,Software-based Skill
32509,Lexmark Printers,,,,
32510,Lexrotech LxPediatric,,,,
32511,Lexus,,,,
32512,LG,,,,
32513,LGBT Rights,,,,
32514,LGBTQ Rights,,,,
32515,LGD,,,,
32516,Liabilities,,,,
32517,Liability,,,,
32518,Liability Analysis,,,,
32519,Liaison,,,,
32520,Liaison Between Departments,,,,
32521,Liaison Services,,,,
32522,liasing,,,,
32523,Liasoning,,,,
32524,Libel,,,,
32525,Libera System7,,,,
32526,Liberal Arts,,,,
32527,Liberty,,,,
32528,Liberty Software,,,,
32529,Libgdx,,,,
32530,LibGuides,,,,
32531,LIBOR,,,,
32532,Libraries,,,,
32533,Libraries : Scikit-Learn | Pandas | Flask | Matplotlib | Numpy,,,,
32534,Library,,,,
32535,Library 2.0,,,,
32536,Library Advocacy,,,,
32537,Library Databases,,,,
32538,Library Development,,,,
32539,Library Instruction,,,,
32540,Library Management,,,,
32541,Library Management Software,,,,
32542,Library Media Specialist Certification,4,Certification Skill,,
32543,Library of Congress Classification,,,,
32544,Library of Congress digital collections,,,,
32545,Library of Congress E-resources Online Catalog,,,,
32546,Library of Congress online databases,,,,
32547,Library Programming,,,,
32548,Library Reference,,,,
32549,Library Research,,,,
32550,Library Science,,,,
32551,Library Services,,,,
32552,Library Systems,,,,
32553,Libre Office,,,,
32554,LibreOffice,,,,
32555,LibreOffice Draw,,,,
32556,LIBS,,,,
32557,License Management,,,,
32558,License management software,,,,
32559,License to Practice Law,4,Certification Skill,,
32560,Licensed Addiction Counselor (LAC),4,Certification Skill,,
32561,Licensed Alcohol and Drug Counselor (LADC),4,Certification Skill,,
32562,Licensed Architect,4,Certification Skill,,
32563,Licensed Chemical Dependency Counselor (LCDC),4,Certification Skill,,
32564,Licensed Clinical Addictions Specialist (LCAS),4,Certification Skill,,
32565,Licensed Clinical Alcohol and Drug Counselor (LCADC),4,Certification Skill,,
32566,Licensed Clinical Professional Counselor (LCPC),4,Certification Skill,,
32567,Licensed Clinical Social Worker (LCSW),4,Certification Skill,,
32568,Licensed Clinical Social Worker-Certified (LCSW-C),4,Certification Skill,,
32569,Licensed Community Association Manager,,,,
32570,Licensed Customs Broker,4,Certification Skill,,
32571,Licensed Graduate Social Worker (LGSW),4,Certification Skill,,
32572,Licensed Health Insurance Agent,4,Certification Skill,,
32573,Licensed Independent Clinical Social Worker (LICSW),4,Certification Skill,,
32574,Licensed Independent Social Worker (LISW),4,Certification Skill,,
32575,Licensed Independent Social Worker with Supervision (LISW-S),4,Certification Skill,,
32576,Licensed Insurance Agent,4,Certification Skill,,
32577,Licensed Insurance Broker,4,Certification Skill,,
32578,Licensed Life & Disability Insurance Agent,4,Certification Skill,,
32579,Licensed Life & Health Insurance Agent,,,,
32580,Licensed Life Insurance Agent,,,,
32581,Licensed Life Insurance Agent,4,Certification Skill,,
32582,Licensed Marital and Family Therapist (LMFT),4,Certification Skill,,
32583,Licensed Massage Practitioner,4,Certification Skill,,
32584,Licensed Massage Therapist (LMT),4,Certification Skill,,
32585,Licensed Master Electrician,,,,
32586,Licensed Master Social Worker (LMSW),4,Certification Skill,,
32587,Licensed Mental Health Counselor (LMHC),4,Certification Skill,,
32588,Licensed Notary Public,,,,
32589,Licensed Nursing Assistant (LNA),4,Certification Skill,,
32590,Licensed Occupational Therapist,4,Certification Skill,,
32591,Licensed Physical Therapist (LPT),4,Certification Skill,,
32592,Licensed Physical Therapist Assistant (LPTA),4,Certification Skill,,
32593,Licensed Practical Nurse (LPN),,,,
32594,Licensed Practical Nurse (LPN),4,Certification Skill,,
32595,"Licensed Producer (IL) - Life, Health, Property, and Casualty",4,Certification Skill,,
32596,Licensed Professional Chemist (P.Chem),4,Certification Skill,,
32597,Licensed Professional Counselor (LPC),4,Certification Skill,,
32598,Licensed Professional Geologist,,,,
32599,Licensed Professional Geologist (LPG),4,Certification Skill,,
32600,Licensed Property & Casualty Insurance Agent,,,,
32601,Licensed Property & Casualty Insurance Agent,4,Certification Skill,,
32602,Licensed Psychologist,4,Certification Skill,,
32603,Licensed Real Estate Agent in New Jersey and New York.,,,,
32604,Licensed Real Estate Agent in NY/NJ,,,,
32605,Licensed Real Estate Broker,4,Certification Skill,,
32606,Licensed Real Estate Salesperon,,,,
32607,Licensed Real Estate Salesperson,4,Certification Skill,,
32608,Licensed Social Worker (LSW),4,Certification Skill,,
32609,Licensed Substance Abuse Counselor (LSAC),4,Certification Skill,,
32610,Licensed Title Producer,,,,
32611,Licensed to Sell Insurance,,,,
32612,Licensed Vocational Nurse (LVN),4,Certification Skill,,
32613,Licensed Zumba Fitness Instructor,,,,
32614,Licensing,,,,
32615,Licensing Agreements,,,,
32616,Licensing and Contract Expert,,,,
32617,Licensing and Copyright,,,,
32618,Licensing Negotiations,,,,
32619,Licensing Strategy,,,,
32620,Licensure,,,,
32621,Licentiate of the Textile Institute: LTI (Textile Institute),4,Certification Skill,,
32622,Licht & Beleuchtung,,,,
32623,LiDAR,,,,
32624,Lideran√ßa,,,,
32625,Lideran√ßa de equipe,,,,
32626,Liderazgo,,,,
32627,Liderazgo de equipos,,,,
32628,Liderazgo de equipos multidisciplinarios,,,,
32629,Liderlik,,,,
32630,LIDP Consulting Services The Administrator,,,,
32631,Liebert,,,,
32632,Lieder,,,,
32633,Lien Waivers,,,,
32634,Liens,,,,
32635,Life,,,,
32636,Life & Health Insurance Agency Management Software,,,,
32637,Life & Health Insurance Licenses,,,,
32638,Life & Health Licenses,,,,
32639,Life &amp; Health Insurance Licenses,,,,
32640,Life and Health Insurance,,,,
32641,Life and Health Insurance Licensed,,,,
32642,Life and Health License,,,,
32643,Life Casting,,,,
32644,Life Change,,,,
32645,Life Coach Certification,4,Certification Skill,,
32646,Life Coaching,,,,
32647,Life cycle and pricing analysis,,,,
32648,Life Cycle Assessment,,,,
32649,Life cycle assessment LCA software,,,,
32650,Life Cycle Cost Analysis,,,,
32651,Life cycle cost software,,,,
32652,Life Cycle Planning,,,,
32653,Life Design,,,,
32654,Life Insurance,,,,
32655,Life Insurance Options,,,,
32656,Life Insurance Policy Administration Systems,,,,
32657,Life Insurance Strategies,,,,
32658,Life Management Planning,,,,
32659,Life Options,,,,
32660,Life Protection,,,,
32661,Life Safety,,,,
32662,Life Science,,,,
32663,Life Science Industry,,,,
32664,Life Sciences,,,,
32665,Life Sciences SME,,,,
32666,Life Sciences Software,,,,
32667,Life Settlements,,,,
32668,Life Skills,,,,
32669,Life Support,,,,
32670,Life Systems Software ChiroSuite EHR,,,,
32671,Life Technologies SOLiD,,,,
32672,Life Technologies Vector NTI,,,,
32673,Life Transitions,,,,
32674,Life-Only Agent,,,,
32675,Life/work Balance,,,,
32676,lifecycle recruiting,,,,
32677,Lifeguard Certification,4,Certification Skill,,
32678,Lifeguarding,,,,
32679,Lifeline Software RadCalc,,,,
32680,Lifelong Learning,,,,
32681,LifePro,,,,
32682,Liferay,,,,
32683,Liferay,1,Hard Skill,18,Software-based Skill
32684,Lifesaving,,,,
32685,lifescience,,,,
32686,Lifesciences,,,,
32687,LifeSize Video Conferencing,,,,
32688,Lifestyle,,,,
32689,Lifestyle Articles,,,,
32690,Lifestyle Brands,,,,
32691,Lifestyle Centers,,,,
32692,Lifestyle Coaching,,,,
32693,Lifestyle Counseling,,,,
32694,Lifestyle Design,,,,
32695,Lifestyle Features,,,,
32696,Lifestyle Management,,,,
32697,Lifestyle Marketing,,,,
32698,Lifestyle Medicine,,,,
32699,Lifestyle Photography,,,,
32700,Lifestyle Planning,,,,
32701,Lifestyle Portraits,,,,
32702,Lifestyle Writing,,,,
32703,Lifestyles Technologies DietMaster Pro,,,,
32704,Lifetime Income Strategies,,,,
32705,Lifetime Value,,,,
32706,LifeVantage/ Protandim,,,,
32707,LIFFE,,,,
32708,LIFO,,,,
32709,Lift Station Design,,,,
32710,Lifting Equipment,,,,
32711,Lifting Operations,,,,
32712,Ligand Binding,,,,
32713,Ligation,,,,
32714,Light Blue Software Light Blue,,,,
32715,Light Board Operator,,,,
32716,Light Boxes,,,,
32717,Light Commercial,,,,
32718,Light Electrical,,,,
32719,Light Housekeeping,,,,
32720,Light Industrial Manufacturing,,,,
32721,Light Rail,,,,
32722,Light Scattering,,,,
32723,Light Sources,,,,
32724,Light Therapy,,,,
32725,Lightbox,,,,
32726,LightGBM,,,,
32727,Lighthouse,,,,
32728,Lighting,,,,
32729,Lighting calculation software,,,,
32730,lighting certification,4,Certification Skill,,
32731,Lighting Control,,,,
32732,Lighting Controls,,,,
32733,Lighting Design,,,,
32734,Lighting Plans,,,,
32735,Lighting Retrofits,,,,
32736,Lightning,,,,
32737,Lightning Conductor,,,,
32738,Lightning Protection,,,,
32739,Lightning Tools LTD,,,,
32740,Lightning Web Components,,,,
32741,Lightroom,,,,
32742,Lightroom Mobile,,,,
32743,LightroomAdobe,,,,
32744,Lightscape,,,,
32745,Lightspeed,,,,
32746,LightSpeed Cloud,,,,
32747,LightTools,,,,
32748,Lighttpd,,,,
32749,Lightwave,,,,
32750,LightWave 3D,,,,
32751,Lightworks,,,,
32752,Lightwright,,,,
32753,Lightwright 4,,,,
32754,LIHTC,,,,
32755,Like Challenges,,,,
32756,Like-Kind Exchanges,,,,
32757,likeable,,,,
32758,LIKES TO TRAVEL,,,,
32759,Lilly Software Associates VISUAL DCMS,,,,
32760,Lilly Software Associates VISUAL Enterprise,,,,
32761,Limdep,,,,
32762,Lime,,,,
32763,Limelight,,,,
32764,Limestone,,,,
32765,LimeSurvey,,,,
32766,Limited Companies,,,,
32767,Limited Edition Prints,,,,
32768,Limited Licensed Master Social Worker (LLMSW),4,Certification Skill,,
32769,Limited Partnerships,,,,
32770,Limited Representative - Investment Banking (FINRA Series 79),4,Certification Skill,,
32771,Limited Series,,,,
32772,Limnology,,,,
32773,Limo,,,,
32774,LIMS,,,,
32775,LIMS Systems,,,,
32776,LIN,,,,
32777,LINC,,,,
32778,Lindo,,,,
32779,LINDO Systems LINDO API,,,,
32780,LINDO Systems LINGO,,,,
32781,LINDO Systems optimization modeling software,,,,
32782,Lindy Hop,,,,
32783,Line Art,,,,
32784,Line Balance,,,,
32785,line balancing,,,,
32786,Line Building,,,,
32787,Line Drawing,,,,
32788,Line Editing,,,,
32789,Line Extensions,,,,
32790,Line Maintenance,,,,
32791,Line Management,,,,
32792,Line Management Experience,,,,
32793,Line of Business,,,,
32794,Line of Sight,,,,
32795,Line Production,,,,
32796,Line Sheets,,,,
32797,Line Sizing,,,,
32798,Line Striping,,,,
32799,Linear Accelerators,,,,
32800,Linear Algebra,,,,
32801,Linear Editing,,,,
32802,Linear Models,,,,
32803,Linear Motion,,,,
32804,linear optimization,,,,
32805,Linear Programming,,,,
32806,Linear Referencing,,,,
32807,Linear Regression,,,,
32808,Linear Regulators,,,,
32809,Linear Systems,,,,
32810,Linear Technology LTSpice,,,,
32811,LinearTeam WinISD,,,,
32812,linemen,,,,
32813,Linen,,,,
32814,Linens,,,,
32815,Liners,,,,
32816,Lines Of Credit,,,,
32817,Lingo,,,,
32818,Lingoes,,,,
32819,Lingua Afgana Dari,,,,
32820,Lingua francese,,,,
32821,Lingua hindi,,,,
32822,Lingua inglese,,,,
32823,Lingua persiana,,,,
32824,Linguagem corporal,,,,
32825,linguaphile,,,,
32826,Linguistic Anthropology,,,,
32827,Linguistic English Wizard,,,,
32828,Linguistic Validation,,,,
32829,Linguistics,,,,
32830,Link 11,,,,
32831,Link 16,,,,
32832,Link actuated vents LAVENT software,,,,
32833,Link Aggregation,,,,
32834,Link Analysis,,,,
32835,Link analysis software,,,,
32836,Link Baiting,,,,
32837,Link Budget,,,,
32838,Link Budget Analysis,,,,
32839,Link Building,,,,
32840,Link Building Campaigns,,,,
32841,Link encryption software,,,,
32842,Link Exchange,,,,
32843,Link Microtek,,,,
32844,Link Popularity,,,,
32845,Linkage,,,,
32846,Linkage Analysis,,,,
32847,LinkCAD,,,,
32848,LinkConnector,,,,
32849,Linked Data,,,,
32850,LinkedIn,,,,
32851,LinkedIn Ads,,,,
32852,LinkedIn Advertising,,,,
32853,LinkedIn API,,,,
32854,LinkedIn Campaign Manager,,,,
32855,LinkedIn Lead Generation,,,,
32856,LinkedIn Learning,,,,
32857,Linkedin Login,1,Hard Skill,18,Software-based Skill
32858,Linkedin Marketing,,,,
32859,Linkedin Marketing Solutions,1,Hard Skill,18,Software-based Skill
32860,Linkedin Navigator,,,,
32861,LinkedIn Optimization,,,,
32862,LinkedIn Premium Career,,,,
32863,Linkedin Profile Ranking,,,,
32864,LinkedIn Recruiter,,,,
32865,LinkedIn Recruiter Top 1%,,,,
32866,Linkedin Recruiting,,,,
32867,LinkedIn Sales Insights,,,,
32868,LinkedIn Sales Navigator,,,,
32869,LinkedIn Talent Insights,,,,
32870,LinkedIn Training,,,,
32871,Linkedin Widget,1,Hard Skill,18,Software-based Skill
32872,Linkerd,,,,
32873,Linkers,,,,
32874,LinkiedIn,,,,
32875,Linkshare,,,,
32876,Linkshare,1,Hard Skill,18,Software-based Skill
32877,LinkSquares,,,,
32878,Linksys,,,,
32879,Linocut,,,,
32880,Linoleum,,,,
32881,LINQ,,,,
32882,Linqpad,,,,
32883,LINSIG,,,,
32884,Linspire Nvu,,,,
32885,Lint,,,,
32886,Linux,,,,
32887,Linux Academy,,,,
32888,Linux and Unix,,,,
32889,Linux Application Development,,,,
32890,Linux Architecture,,,,
